,Answers,sentiment,Score,Magnitude,
350,"Ray is walking down the street when it encounters a human that looks at it angrily and sneers ""what are you doing here, this world is made for people, not robots."" Ray calmly explains that it has been created by humans to improve the world, but the man gets angry and pushes Ray, who falls to the ground and cannot get up due to a broken part. The man walks away laughing snidely.",Negative,-0.400000005960465,1.39999997615814,
351,"They don't believe they are ""beings"". Someone might still think of them as just a tool with no conscious. They are programmed to do what we want them to do. They have no free will. ",Negative,-0.400000005960465,2.59999990463257,
352,"If Ray is on an errand for someone I can see others take advantage of Ray during a transaction, even stealing from it. i can also see people accusing Ray of something it didn't do. Mostly I see people being mean.",Negative,-0.5,1.5,
353,First thing anybody would do is try to knock its head off. The face is creepy and its movements are unfriendly and threatening. Literally looks like something from a bad sci-fi/horror movie.,Negative,-0.699999988079071,2.29999995231628,
354,"Hard to imagine a scenario where a robot is treated unfairly as robots are not given rights like a human has. So there's no way to ""cheat"" a robot out of any potential benefits.",Negative,-0.800000011920929,1.60000002384186,
355,Ray might not notice if it is treated unfairly. I would think it would adjust to what needs to be done. Ray would overcome this unfairness somehow.,Negative,-0.400000005960465,1.39999997615814,
356,"Ray arrives at her next location, a famous movie theater. When she arrives, she attempts to enter but is told she must buy a ticket to enter by a cashier. She hands her the card she was given with money on it, so she can enter and watch a movie. However, the cashier says that, because she is a robot, there is a extra charge and thus does not have enough money to enter. Discouraged and confused, she takes back her card and reroutes to a different destination she saw on the map.",Negative,-0.300000011920929,2.29999995231628,
357,"Jake is afraid of spider. He sees Ray walking around the airport, giving information to travels. He felt repulsive but he needed to find out about his flight. So he slowly walked toward it and poke it. He was terrified so he didn't even wait for Ray to answer his question. He ran like a terrified little girl screaming toward the opposite of where Ray is heading.",Negative,-0.400000005960465,3,
358,"A day in the life of Ray out on the town. As Ray is walking down the sidewalk, he encounters a human that is scared to get close to it. The human really gets scared when Ray begins to talk to them. They do not know how to take that a small robot is talking to them. Ray was most likely asking them questions about the place where they were and the human did not know how to response to the robot.",Negative,-0.400000005960465,2.5,
359,"If a human acts unjustly towards Ray, Ray would try to reason with the human in effort to receive fair treatment instead. 
If Ray fails, it would learn and adapt to either find the same opportunities and promotional benefits in other ways. Ray would likely avoid other humans with a propensity of committing unjust behavior.",Negative,-0.300000011920929,1.5,
360,"Ray could be emotionally harmed. He could be treated unfairly and be passed over for opportunities. Unfortunately, this happens to others through injustice.",Negative,-0.800000011920929,2.5,
361,"It is a robot so people are not going to treat it was alive. I would think that people would think it would not have feeeling and would not care if they said mean things to it since it is not alive, ",Negative,-0.600000023841858,1.29999995231628,
362,"Ray is a robot so it cannot be treated unfairly. But in a hypothetical situation where Ray could be treated unfairly, a human might block Ray from returning to Ray's hub where it charges or gets new batteries.",Negative,-0.600000023841858,1.29999995231628,
